12.91475 -5.8375864e-06 -5.5352139e-08 -7.9545366e-07 -3.8639448e-08 -7.9545366e-07 -3.8639448e-08
12.983365 -5.7755722e-06 -5.4193702e-08 -7.867363e-07 -3.7830783e-08 -7.867363e-07 -3.7830783e-08
13.051981 -5.7145363e-06 -5.3056501e-08 -7.7815801e-07 -3.7036941e-08 -7.7815801e-07 -3.7036941e-08
13.120596 -5.6544578e-06 -5.1940062e-08 -7.6971556e-07 -3.6257593e-08 -7.6971556e-07 -3.6257593e-08
13.189212 -5.5953172e-06 -5.0843923e-08 -7.6140635e-07 -3.5492416e-08 -7.6140635e-07 -3.5492416e-08
13.257827 -5.5370947e-06 -4.9767635e-08 -7.5322746e-07 -3.4741096e-08 -7.5322746e-07 -3.4741096e-08
13.326443 -5.4797714e-06 -4.8710761e-08 -7.451761e-07 -3.4003328e-08 -7.451761e-07 -3.4003328e-08
13.395058 -5.4233292e-06 -4.7672872e-08 -7.3724986e-07 -3.3278813e-08 -7.3724986e-07 -3.3278813e-08
13.463674 -5.3677498e-06 -4.6653559e-08 -7.2944588e-07 -3.2567265e-08 -7.2944588e-07 -3.2567265e-08
13.532289 -5.3130298e-06 -4.5666731e-08 -7.2177161e-07 -3.1878394e-08 -7.2177161e-07 -3.1878394e-08
13.600905 -5.2592105e-06 -4.4774044e-08 -7.1426525e-07 -3.1255239e-08 -7.1426525e-07 -3.1255239e-08
13.66952 -5.2062309e-06 -4.3928389e-08 -7.0689348e-07 -3.0664917e-08 -7.0689348e-07 -3.0664917e-08
13.738136 -5.1540451e-06 -4.3097351e-08 -6.9963323e-07 -3.0084797e-08 -6.9963323e-07 -3.0084797e-08
13.806751 -5.1026369e-06 -4.2280623e-08 -6.9248203e-07 -2.9514667e-08 -6.9248203e-07 -2.9514667e-08
13.875366 -5.0519906e-06 -4.1477902e-08 -6.8543747e-07 -2.8954315e-08 -6.8543747e-07 -2.8954315e-08
13.943982 -5.002092e-06 -4.0688895e-08 -6.7849793e-07 -2.8403536e-08 -6.7849793e-07 -2.8403536e-08
14.012597 -4.9529258e-06 -3.9913315e-08 -6.7166089e-07 -2.786213e-08 -6.7166089e-07 -2.786213e-08
14.081213 -4.9044783e-06 -3.9150885e-08 -6.6492478e-07 -2.7329903e-08 -6.6492478e-07 -2.7329903e-08
