8.765 -1.2750174e-05 -2.5766193e-07 -1.6552723e-06 -1.8735937e-06 -1.8735937e-06 1.6552723e-06
8.7684 -1.2750174e-05 -2.5766193e-07 -1.6552723e-06 -1.8735937e-06 -1.8735937e-06 1.6552723e-06
8.7796141 -1.2717307e-05 -2.5637216e-07 -1.65118e-06 -1.8684085e-06 -1.8684085e-06 1.65118e-06
8.7908281 -1.2684566e-05 -2.5508812e-07 -1.6471032e-06 -1.8632437e-06 -1.8632437e-06 1.6471032e-06
8.8020422 -1.265195e-05 -2.538098e-07 -1.6430417e-06 -1.8580992e-06 -1.8580992e-06 1.6430417e-06
8.8132563 -1.2619459e-05 -2.5253715e-07 -1.6389956e-06 -1.8529747e-06 -1.8529747e-06 1.6389956e-06
8.8244704 -1.2587093e-05 -2.5127014e-07 -1.6349648e-06 -1.8478704e-06 -1.8478704e-06 1.6349648e-06
8.8356844 -1.255485e-05 -2.5000875e-07 -1.6309492e-06 -1.842786e-06 -1.842786e-06 1.6309492e-06
8.8468985 -1.252273e-05 -2.4875294e-07 -1.6269487e-06 -1.8377214e-06 -1.8377214e-06 1.6269487e-06
8.8581126 -1.2490732e-05 -2.4750269e-07 -1.6229632e-06 -1.8326765e-06 -1.8326765e-06 1.6229632e-06
8.8693266 -1.2458856e-05 -2.4625796e-07 -1.6189927e-06 -1.8276513e-06 -1.8276513e-06 1.6189927e-06
8.8805407 -1.2427101e-05 -2.4501873e-07 -1.6150369e-06 -1.8226455e-06 -1.8226455e-06 1.6150369e-06
8.8917548 -1.2395466e-05 -2.4378496e-07 -1.611096e-06 -1.8176592e-06 -1.8176592e-06 1.611096e-06
8.9029688 -1.2363951e-05 -2.4255662e-07 -1.6071697e-06 -1.8126921e-06 -1.8126921e-06 1.6071697e-06
8.9141829 -1.2332556e-05 -2.4133369e-07 -1.6032581e-06 -1.8077443e-06 -1.8077443e-06 1.6032581e-06
8.925397 -1.2301279e-05 -2.4011614e-07 -1.5993611e-06 -1.8028156e-06 -1.8028156e-06 1.5993611e-06
8.9366111 -1.227012e-05 -2.3890393e-07 -1.5954785e-06 -1.797906e-06 -1.797906e-06 1.5954785e-06
8.9478251 -1.2239079e-05 -2.3769704e-07 -1.5916104e-06 -1.7930152e-06 -1.7930152e-06 1.5916104e-06
8.9590392 -1.2208154e-05 -2.3649544e-07 -1.5877567e-06 -1.7881434e-06 -1.7881434e-06 1.5877567e-06
8.9702533 -1.2177346e-05 -2.3529911e-07 -1.5839172e-06 -1.7832902e-06 -1.7832902e-06 1.5839172e-06
8.9814673 -1.2146653e-05 -2.34108e-07 -1.5800921e-06 -1.7784558e-06 -1.7784558e-06 1.5800921e-06
8.9926814 -1.2116076e-05 -2.329221e-07 -1.576281e-06 -1.77364e-06 -1.77364e-06 1.576281e-06
9.0038955 -1.2085614e-05 -2.3174137e-07 -1.5724841e-06 -1.7688425e-06 -1.7688425e-06 1.5724841e-06
9.0151095 -1.2055265e-05 -2.305658e-07 -1.5687011e-06 -1.7640635e-06 -1.7640635e-06 1.5687011e-06
9.0263236 -1.2025029e-05 -2.2939536e-07 -1.5649321e-06 -1.7593027e-06 -1.7593027e-06 1.5649321e-06
9.0375377 -1.1994907e-05 -2.2823001e-07 -1.5611768e-06 -1.75456e-06 -1.75456e-06 1.5611768e-06
9.0487518 -1.1964896e-05 -2.2706973e-07 -1.5574354e-06 -1.7498355e-06 -1.7498355e-06 1.5574354e-06
9.0599658 -1.1934998e-05 -2.2591449e-07 -1.5537077e-06 -1.7451289e-06 -1.7451289e-06 1.5537077e-06
9.0711799 -1.1905211e-05 -2.2476426e-07 -1.5499936e-06 -1.7404403e-06 -1.7404403e-06 1.5499936e-06
9.082394 -1.1875534e-05 -2.2361903e-07 -1.5462932e-06 -1.7357694e-06 -1.7357694e-06 1.5462932e-06
9.093608 -1.1845967e-05 -2.2247876e-07 -1.5426062e-06 -1.7311163e-06 -1.7311163e-06 1.5426062e-06
9.1048221 -1.181651e-05 -2.2134342e-07 -1.5389328e-06 -1.7264809e-06 -1.7264809e-06 1.5389328e-06
