6.45737 -2.3656014e-05 -8.4649849e-07 -9.7584833e-06 -7.7374938e-07 -9.7584833e-06 -7.7374938e-07
6.5153732 -2.323278e-05 -8.1661427e-07 -9.5819302e-06 -7.4643345e-07 -9.5819302e-06 -7.4643345e-07
6.5733763 -2.2820734e-05 -7.8764832e-07 -9.410061e-06 -7.1995687e-07 -9.410061e-06 -7.1995687e-07
6.6313795 -2.2419487e-05 -7.6002317e-07 -9.2427121e-06 -6.9470585e-07 -9.2427121e-06 -6.9470585e-07
6.6893827 -2.2028664e-05 -7.3527698e-07 -9.0797274e-06 -6.7208639e-07 -9.0797274e-06 -6.7208639e-07
6.7473858 -2.1647909e-05 -7.1238925e-07 -8.9209573e-06 -6.5116565e-07 -8.9209573e-06 -6.5116565e-07
6.805389 -2.1276879e-05 -6.9017168e-07 -8.7662583e-06 -6.3085748e-07 -8.7662583e-06 -6.3085748e-07
6.8633922 -2.0915246e-05 -6.6860022e-07 -8.6154911e-06 -6.1113991e-07 -8.6154911e-06 -6.1113991e-07
6.9213953 -2.0562696e-05 -6.476519e-07 -8.4685262e-06 -5.9199191e-07 -8.4685262e-06 -5.9199191e-07
6.9793985 -2.0218927e-05 -6.273047e-07 -8.3252359e-06 -5.7339337e-07 -8.3252359e-06 -5.7339337e-07
7.0374017 -1.9883652e-05 -6.0753754e-07 -8.1854997e-06 -5.5532502e-07 -8.1854997e-06 -5.5532502e-07
7.0954048 -1.9556593e-05 -5.8833026e-07 -8.0492017e-06 -5.3776845e-07 -8.0492017e-06 -5.3776845e-07
7.153408 -1.9237484e-05 -5.6966356e-07 -7.9162294e-06 -5.2070598e-07 -7.9162294e-06 -5.2070598e-07
7.2114112 -1.8926071e-05 -5.5151888e-07 -7.7864774e-06 -5.0412068e-07 -7.7864774e-06 -5.0412068e-07
7.2694143 -1.8622106e-05 -5.3387847e-07 -7.6598413e-06 -4.879963e-07 -7.6598413e-06 -4.879963e-07
7.3274175 -1.8325357e-05 -5.1672528e-07 -7.5362239e-06 -4.7231729e-07 -7.5362239e-06 -4.7231729e-07
7.3854207 -1.8035597e-05 -5.0090808e-07 -7.4155294e-06 -4.5785943e-07 -7.4155294e-06 -4.5785943e-07
7.4434238 -1.7752608e-05 -4.8671181e-07 -7.2976678e-06 -4.448832e-07 -7.2976678e-06 -4.448832e-07
7.501427 -1.747618e-05 -4.7306273e-07 -7.1825498e-06 -4.3240715e-07 -7.1825498e-06 -4.3240715e-07
7.5594302 -1.7206114e-05 -4.5977365e-07 -7.0700928e-06 -4.2026014e-07 -7.0700928e-06 -4.2026014e-07
7.6174333 -1.6942215e-05 -4.4683292e-07 -6.9602144e-06 -4.0843156e-07 -6.9602144e-06 -4.0843156e-07
7.6754365 -1.6684299e-05 -4.3422938e-07 -6.8528382e-06 -3.9691118e-07 -6.8528382e-06 -3.9691118e-07
7.7334396 -1.6432185e-05 -4.2195227e-07 -6.7478877e-06 -3.8568918e-07 -6.7478877e-06 -3.8568918e-07
7.7914428 -1.6185701e-05 -4.0999125e-07 -6.6452913e-06 -3.747561e-07 -6.6452913e-06 -3.747561e-07
7.849446 -1.5944681e-05 -3.9833639e-07 -6.544979e-06 -3.6410288e-07 -6.544979e-06 -3.6410288e-07
7.9074491 -1.5708966e-05 -3.8697812e-07 -6.4468846e-06 -3.5372075e-07 -6.4468846e-06 -3.5372075e-07
7.9654523 -1.54784e-05 -3.7590727e-07 -6.350943e-06 -3.4360134e-07 -6.350943e-06 -3.4360134e-07
8.0234555 -1.5252968e-05 -3.6511491e-07 -6.2572127e-06 -3.3373649e-07 -6.2572127e-06 -3.3373649e-07
8.0814586 -1.5032789e-05 -3.5459257e-07 -6.1658741e-06 -3.2411846e-07 -6.1658741e-06 -3.2411846e-07
8.1394618 -1.4817393e-05 -3.4433204e-07 -6.0765661e-06 -3.1473973e-07 -6.0765661e-06 -3.1473973e-07
8.197465 -1.4606567e-05 -3.3432538e-07 -5.9891595e-06 -3.0559305e-07 -5.9891595e-06 -3.0559305e-07
8.2554681 -1.4400182e-05 -3.2456493e-07 -5.9036009e-06 -2.9667143e-07 -5.9036009e-06 -2.9667143e-07
8.3134713 -1.4198115e-05 -3.1522651e-07 -5.8198385e-06 -2.8813556e-07 -5.8198385e-06 -2.8813556e-07
