1.97718 -0.00020814605 -6.6218805e-05 -0.00010723143 4.1568135e-05 -4.1568135e-05 -0.00010723143
2.0415287 -0.0002037116 -5.9420792e-05 -0.00010344925 4.4526945e-05 -4.4526945e-05 -0.00010344925
2.1058773 -0.000197189 -5.3381819e-05 -9.8846803e-05 4.5912805e-05 -4.5912805e-05 -9.8846803e-05
2.170226 -0.00018981753 -4.8069068e-05 -9.4041095e-05 4.6375279e-05 -4.6375279e-05 -9.4041095e-05
2.2345747 -0.00018212864 -4.3389627e-05 -8.9265726e-05 4.6240096e-05 -4.6240096e-05 -8.9265726e-05
2.2989234 -0.00017441105 -3.926439e-05 -8.4638568e-05 4.5703568e-05 -4.5703568e-05 -8.4638568e-05
2.363272 -0.00016690705 -3.5601086e-05 -8.0246059e-05 4.4943631e-05 -4.4943631e-05 -8.0246059e-05
2.4276207 -0.0001596576 -3.234963e-05 -7.6094172e-05 4.4015923e-05 -4.4015923e-05 -7.6094172e-05
2.4919694 -0.00015268929 -2.9462991e-05 -7.2181921e-05 4.2966096e-05 -4.2966096e-05 -7.2181921e-05
2.5563181 -0.00014606283 -2.6882999e-05 -6.8518584e-05 4.1861108e-05 -4.1861108e-05 -6.8518584e-05
2.6206667 -0.00013976745 -2.4575246e-05 -6.5088805e-05 4.0719722e-05 -4.0719722e-05 -6.5088805e-05
2.6850154 -0.00013379175 -2.2509671e-05 -6.1878236e-05 3.9557399e-05 -3.9557399e-05 -6.1878236e-05
2.7493641 -0.00012813383 -2.0654967e-05 -5.8875903e-05 3.8394212e-05 -3.8394212e-05 -5.8875903e-05
2.8137128 -0.00012278467 -1.8983491e-05 -5.6068505e-05 3.7244266e-05 -3.7244266e-05 -5.6068505e-05
2.8780614 -0.00011772839 -1.7474581e-05 -5.3442249e-05 3.6114263e-05 -3.6114263e-05 -5.3442249e-05
2.9424101 -0.00011294084 -1.6114472e-05 -5.098221e-05 3.5002922e-05 -3.5002922e-05 -5.098221e-05
3.0067588 -0.00010841492 -1.4882914e-05 -4.8678275e-05 3.3920215e-05 -3.3920215e-05 -4.8678275e-05
3.0711075 -0.00010413553 -1.3764781e-05 -4.6518561e-05 3.2869253e-05 -3.2869253e-05 -4.6518561e-05
3.1354561 -0.00010008548 -1.2749814e-05 -4.4492232e-05 3.1849376e-05 -3.1849376e-05 -4.4492232e-05
3.1998048 -9.6251574e-05 -1.1826465e-05 -4.2589538e-05 3.0862286e-05 -3.0862286e-05 -4.2589538e-05
3.2641535 -9.2621321e-05 -1.0983691e-05 -4.0801064e-05 2.9909516e-05 -2.9909516e-05 -4.0801064e-05
3.3285022 -8.918175e-05 -1.0214062e-05 -3.9118741e-05 2.8990364e-05 -2.8990364e-05 -3.9118741e-05
3.3928508 -8.5918809e-05 -9.5120864e-06 -3.7534731e-05 2.8102442e-05 -2.8102442e-05 -3.7534731e-05
3.4571995 -8.282437e-05 -8.8683822e-06 -3.6042037e-05 2.7248051e-05 -2.7248051e-05 -3.6042037e-05
3.5215482 -7.9887398e-05 -8.2772213e-06 -3.4633874e-05 2.642609e-05 -2.642609e-05 -3.4633874e-05
3.5858969 -7.7097077e-05 -7.7346719e-06 -3.3304326e-05 2.563454e-05 -2.563454e-05 -3.3304326e-05
3.6502455 -7.4445202e-05 -7.2356271e-06 -3.2048064e-05 2.4873136e-05 -2.4873136e-05 -3.2048064e-05
3.7145942 -7.1923624e-05 -6.7752791e-06 -3.0859825e-05 2.4141384e-05 -2.4141384e-05 -3.0859825e-05
3.7789429 -6.9523599e-05 -6.3513106e-06 -2.9735193e-05 2.3437163e-05 -2.3437163e-05 -2.9735193e-05
3.8432916 -6.7237168e-05 -5.9606519e-06 -2.8669672e-05 2.2759025e-05 -2.2759025e-05 -2.8669672e-05
3.9076402 -6.5058962e-05 -5.5987623e-06 -2.7659248e-05 2.2107454e-05 -2.2107454e-05 -2.7659248e-05
3.9719889 -6.2982658e-05 -5.2631071e-06 -2.6700352e-05 2.1481398e-05 -2.1481398e-05 -2.6700352e-05
4.0363376 -6.1000997e-05 -4.9531456e-06 -2.5789877e-05 2.0878284e-05 -2.0878284e-05 -2.5789877e-05
4.1006863 -5.9109097e-05 -4.6656264e-06 -2.492449e-05 2.0298004e-05 -2.0298004e-05 -2.492449e-05
4.1650349 -5.7302093e-05 -4.3978827e-06 -2.4101104e-05 1.9740115e-05 -1.9740115e-05 -2.4101104e-05
4.2293836 -5.5574893e-05 -4.1491486e-06 -2.3317412e-05 1.920307e-05 -1.920307e-05 -2.3317412e-05
4.2937323 -5.3922976e-05 -3.9183503e-06 -2.2571193e-05 1.8685713e-05 -1.8685713e-05 -2.2571193e-05
